NEIGHBORHOOD,ADDRESS,Sale_Price,SALE_DATE
FLUSHING-NORTH,157-05 HORACE HARDING EXPWY,928000,6/9/20
FLUSHING-NORTH,"171-15 CROCHERON AVENUE, 049",215000,6/9/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 7K",760237,6/9/20
FLUSHING-NORTH,"13605 SANFORD AVENUE, 3N",396000,6/9/20
FLUSHING-SOUTH,147-28 76TH AVENUE,820000,6/9/20
FLUSHING-SOUTH,"78-11 MAIN STREET, 1D",185000,6/9/20
FOREST HILLS,"10 STATION SQ, R37",165000,6/9/20
FOREST HILLS,"105-30 66TH AVENUE, 5G",297000,6/9/20
GLEN OAKS,"74-07 LITTLE NECK PARKWAY, 61B81",292000,6/9/20
GLEN OAKS,"27010 GRAND CENTRAL PARKWAY, 5E",495000,6/9/20
HOWARD BEACH,"80-11 156TH AVENUE, 134",295000,6/9/20
HOWARD BEACH,"153-23 SAPPHIRE STREET, 23E",270000,6/9/20
JACKSON HEIGHTS,"81-15 35TH AVENUE, 2B",320000,6/9/20
JACKSON HEIGHTS,"83-10 35TH AVENUE, 4H",660000,6/9/20
JACKSON HEIGHTS,"22-10 80TH STREET, 3D",475000,6/9/20
JAMAICA,"175-20 WEXFORD TERRACE, 11M",475000,6/9/20
MASPETH,50-59 67TH STREET,930000,6/9/20
MASPETH,53-90 64TH STREET,1085000,6/9/20
QUEENS VILLAGE,107-18 MONTEREY STREET,275000,6/9/20
QUEENS VILLAGE,213-21 HILLSIDE AVENUE,7000000,6/9/20
QUEENS VILLAGE,212-45 HILLSIDE AVENUE,7000000,6/9/20
QUEENS VILLAGE,217-44 98TH AVENUE,11000000,6/9/20
QUEENS VILLAGE,N/A HILLSIDE AVENUE,7000000,6/9/20
REGO PARK,"65-50 WETHEROLE STREET, 1M",530000,6/9/20
ROCKAWAY PARK,206 BEACH 123 STREET,900000,6/9/20
ROSEDALE,242-22 131ST AVENUE,10,6/9/20
ROSEDALE,139-16 CANEY LANE,992794,6/9/20
ROSEDALE,139-20 CANEY LANE,992794,6/9/20
SOUTH JAMAICA,10959 173RD ST,325000,6/9/20
SPRINGFIELD GARDENS,178-39 SELOVER ROAD,85000,6/9/20
SPRINGFIELD GARDENS,188-16 120 AVENUE,528900,6/9/20
SPRINGFIELD GARDENS,161-44 128TH AVENUE,307000,6/9/20
ST. ALBANS,114-07 178TH STREET,665000,6/9/20
SUNNYSIDE,"4310 44TH STREET, 2E",354779,6/9/20
WHITESTONE,15-32 CLINTONVILLE,960000,6/9/20
WOODSIDE,"39-65 51ST STREET, 2D",360000,6/9/20
WOODSIDE,"52-40 39TH DR, 8A",680000,6/9/20
BAYSIDE,53-12 215TH STREET,880000,6/10/20
CORONA,111-17 34TH AVENUE,1300000,6/10/20
EAST ELMHURST,32-40 101ST STREET,1060000,6/10/20
FLUSHING-NORTH,50-32 185TH STREET,658000,6/10/20
FLUSHING-NORTH,"36-25 192ND STREET, 191",222000,6/10/20
FLUSHING-NORTH,"31-12 UNION STREET, 2B",614000,6/10/20
FLUSHING-NORTH,"134-37 35TH AVENUE, 14K",697763,6/10/20
FLUSHING-NORTH,"134-37 35TH AVENUE, 15J",727174,6/10/20
FLUSHING-NORTH,"35-08 146TH STREET, 12E",661863,6/10/20
FLUSHING-SOUTH,136-19 63RD AVENUE,1260000,6/10/20
FOREST HILLS,"70-20 108TH STREET, 3U",555000,6/10/20
FOREST HILLS,"110-20 71ST AVENUE, 104",230000,6/10/20
HOLLISWOOD,"87-32 MARENGO STREET, 2B",200000,6/10/20
HOWARD BEACH,162-20 86TH STREET,725000,6/10/20
JAMAICA HILLS,158-09 85TH AVENUE,700000,6/10/20
LAURELTON,223-09 130TH AVENUE,575000,6/10/20
LONG ISLAND CITY,"41-04 27TH STREET, 6C",753505,6/10/20
LONG ISLAND CITY,"2717 42ND ROAD, 17B",1034126,6/10/20
LONG ISLAND CITY,"2717 42ND ROAD, 17C",1039063,6/10/20
MASPETH,60-63 54TH STREET,520000,6/10/20
MIDDLE VILLAGE,63-15 84 STREET,800000,6/10/20
MIDDLE VILLAGE,"66-83 70TH STREET, 3E",373500,6/10/20
QUEENS VILLAGE,"225-29 HILLSIDE AVE, 4-16",275000,6/10/20
REGO PARK,85-44 67TH ROAD,880000,6/10/20
REGO PARK,"99-60 63 ROAD, 11P",215000,6/10/20
SO. JAMAICA-BAISLEY PARK,150-21 119TH AVE,185116,6/10/20
SO. JAMAICA-BAISLEY PARK,119-30 171ST STREET,460000,6/10/20
SO. JAMAICA-BAISLEY PARK,150-84 116 ROAD,329000,6/10/20
ST. ALBANS,110-22 208TH STREET,625000,6/10/20
SUNNYSIDE,"43-10 44TH STREET, 3B",632268,6/10/20
SUNNYSIDE,"43-10 44TH STREET, 5B",619642,6/10/20
WHITESTONE,150-24 20TH AVENUE,980000,6/10/20
WHITESTONE,151-01 17TH AVENUE,1486645,6/10/20
ARVERNE,5-40 BEACH 68 STREET,470000,6/11/20
ASTORIA,"25-40 SHORE BOULEVARD, 17F",820000,6/11/20
BAYSIDE,203-30 28TH AVENUE,1618000,6/11/20
BRIARWOOD,"82-35 134TH STREET, 1C",185000,6/11/20
COLLEGE POINT,18-42 120TH STREET,839000,6/11/20
FLORAL PARK,"8274 LANGDALE STREET, 154B",250000,6/11/20
FLUSHING-NORTH,150-16 60TH AVENUE,900000,6/11/20
FLUSHING-NORTH,"144-56 ROOSEVELT AVENUE, 6C",476580,6/11/20
FOREST HILLS,110-43 70TH ROAD,10,6/11/20
FOREST HILLS,"105-25 67TH AVENUE, 1A",275000,6/11/20
FOREST HILLS,"110-11 QUEENS BLVD, 30K",729000,6/11/20
FOREST HILLS,"112-50 78TH AVENUE, 3C",308000,6/11/20
FOREST HILLS,"108-27 63RD AVENUE, 2C",10,6/11/20
FOREST HILLS,"111-50 75TH ROAD, 56A",475000,6/11/20
GLEN OAKS,"77-03 COMMONWEALTH, 3F161",243360,6/11/20
GLEN OAKS,"77-01 247TH STREET, 1C121",301875,6/11/20
GLENDALE,67-25 OTTO ROAD,72000000,6/11/20
GLENDALE,66-35 OTTO ROAD,72000000,6/11/20
GLENDALE,66-31 OTTO ROAD,40000000,6/11/20
HOLLISWOOD,200-17 KENO AVENUE,800000,6/11/20
JACKSON HEIGHTS,"35-33 80TH STREET, 31",336500,6/11/20
LONG ISLAND CITY,"5-09 48TH AVENUE, 6D",589000,6/11/20
LONG ISLAND CITY,"5-33 48TH AVENUE, 3E",1945000,6/11/20
RICHMOND HILL,127-20 91ST AVENUE,500000,6/11/20
RICHMOND HILL,127-08 91ST AVENUE,1500000,6/11/20
RICHMOND HILL,127-14 91ST AVENUE,300000,6/11/20
RICHMOND HILL,127-18 91ST AVENUE,300000,6/11/20
RICHMOND HILL,127-16 91ST AVENUE,300000,6/11/20
SOUTH JAMAICA,109-35 177TH STREET,323000,6/11/20
SOUTH JAMAICA,145-38 111TH AVENUE,436020,6/11/20
SOUTH OZONE PARK,115-17 127TH STREET,322452,6/11/20
ST. ALBANS,115-65 NEWBURG STREET,814600,6/11/20
ST. ALBANS,189-19 LINDEN BOULEVARD,390000,6/11/20
WOODSIDE,"30-47 HOBART STREET, D2L",310000,6/11/20
ASTORIA,"21-36 33RD ROAD, 3B",363000,6/12/20
BAYSIDE,"210-50 41ST AVENUE, 1F",217749,6/12/20
BAYSIDE,"220-55 46TH AVE, 9E",305000,6/12/20
BRIARWOOD,"143-50 HOOVER AVENUE, 418",195000,6/12/20
DOUGLASTON,"240-32 70TH AVENUE, 14A",600000,6/12/20
DOUGLASTON,"244-16 57TH DRIVE, E1",239000,6/12/20
DOUGLASTON,"58-25 246TH CRESCENT, C11",265000,6/12/20
ELMHURST,42-15 79TH STREET,967338,6/12/20
ELMHURST,73-41 52ND DRIVE,838000,6/12/20
ELMHURST,"85-28 GRAND AVENUE, 4B",450000,6/12/20
FAR ROCKAWAY,19-13 NEW HAVEN AVENUE,720000,6/12/20
FLUSHING-NORTH,143-49 BEECH AVENUE,1410000,6/12/20
FLUSHING-NORTH,"29-10 137 STREET, APT.",252000,6/12/20
FLUSHING-NORTH,"144-58 SANFORD AVENUE, 41",450000,6/12/20
FLUSHING-NORTH,"134-37 35TH AVENUE, 10C",1078327,6/12/20
FLUSHING-NORTH,"37-20 PRINCE STREET, 7F",696000,6/12/20
FLUSHING-NORTH,"35-08 146TH STREET, 11A",758596,6/12/20
FLUSHING-NORTH,"133-47 SANFORD AVENUE, 13C",1500000,6/12/20
FLUSHING-SOUTH,65-24 174TH STREET,960000,6/12/20
FOREST HILLS,"69-10 108TH STREET, 9AJ",539000,6/12/20
GLEN OAKS,"75-25 260TH STREET, GV46",375000,6/12/20
GLEN OAKS,"26910 GRAND CENTRAL PARKWAY, 6R",285000,6/12/20
GLENDALE,108-25 UNION TURNPIKE,930000,6/12/20
GLENDALE,"90-60 UNION TURNPIKE, 1C",354000,6/12/20
HOLLIS,89-15 210TH PLACE,705000,6/12/20
HOWARD BEACH,158-12 79TH STREET,273619,6/12/20
JAMAICA,"172-18 JAMAICA AVENUE, 2C",329550,6/12/20
JAMAICA,"172-18 JAMAICA AVENUE, 2D",324480,6/12/20
JAMAICA ESTATES,"172-71 HIGHLAND AVENUE, 3C",530000,6/12/20
JAMAICA ESTATES,"172 HIGHLAND AVENUE, G6",530000,6/12/20
LITTLE NECK,N/A LITTLE NECK PARKWAY,6250000,6/12/20
LITTLE NECK,54-27 LITTLE NECK PARKWAY,6250000,6/12/20
LONG ISLAND CITY,"5-33 48TH AVENUE, 6A",1420000,6/12/20
LONG ISLAND CITY,"2717 42ND ROAD, 10H",845148,6/12/20
LONG ISLAND CITY,"2717 42ND ROAD, 11F",958072,6/12/20
MIDDLE VILLAGE,63-65 80TH STREET,800000,6/12/20
OAKLAND GARDENS,"67-36A 223RD PLACE, A",265000,6/12/20
OZONE PARK,9615 PITKIN AVENUE,640000,6/12/20
QUEENS VILLAGE,99-04 216TH STREET,490000,6/12/20
QUEENS VILLAGE,208-11 110TH AVENUE,237500,6/12/20
QUEENS VILLAGE,227-50 114TH ROAD,430000,6/12/20
RICHMOND HILL,87-72 124TH STREET,450000,6/12/20
ROSEDALE,243-08 129 ROAD,116823,6/12/20
ROSEDALE,133-32 244TH STREET,375669,6/12/20
SO. JAMAICA-BAISLEY PARK,161-22 121ST AVENUE,975000,6/12/20
SPRINGFIELD GARDENS,120-43 NASHVILLE BOULEVARD,750000,6/12/20
SPRINGFIELD GARDENS,N/A 178TH PLACE,450000,6/12/20
ST. ALBANS,113-39 FARMERS BLVD,445000,6/12/20
WHITESTONE,150-06 7 AVENUE,1180000,6/12/20
WOODSIDE,"63-11 QUEENS BLVD., B-19",315000,6/12/20
ST. ALBANS,178-11 119TH ROAD,484787,6/13/20
BAYSIDE,43-25 216TH STREET,1180000,6/15/20
BEECHHURST,157-26 13 AVENUE,835000,6/15/20
BRIARWOOD,"143-41 84TH DRIVE, PS2",35000,6/15/20
CAMBRIA HEIGHTS,116-10 221ST STREET,555000,6/15/20
COLLEGE POINT,20-22 COLLEGE POINT BLVD,900000,6/15/20
CORONA,104-41 46TH AVENUE,990000,6/15/20
ELMHURST,89-28 43RD AVENUE,995849,6/15/20
ELMHURST,8932 43 AVE,1272813,6/15/20
ELMHURST,89-40 43 AVE,1272813,6/15/20
ELMHURST,89-30 43RD AVENUE,1170988,6/15/20
ELMHURST,"8710 51ST AVENUE, 6T",626000,6/15/20
FAR ROCKAWAY,11-44 GRASSMERE TERRACE,10,6/15/20
FLUSHING-NORTH,29-20 166TH STREET,725000,6/15/20
FLUSHING-NORTH,43-25 BYRD STREET,1250000,6/15/20
FLUSHING-NORTH,166-31 20 ROAD,840000,6/15/20
FLUSHING-NORTH,"134-37 35TH AVENUE, 9H",671424,6/15/20
FLUSHING-NORTH,"134-37 35TH AVENUE, 10M",680191,6/15/20
FOREST HILLS,"66-36 YELLOWSTONE BOULEVARD, 21G",312000,6/15/20
FOREST HILLS,"102-40 67TH DRIVE, 2E",330000,6/15/20
FOREST HILLS,"6910 108TH STREET, 1A",300000,6/15/20
FOREST HILLS,"71-36 110TH STREET, 2M",354000,6/15/20
FOREST HILLS,"110-35 72ND ROAD, 402",442000,6/15/20
FOREST HILLS,"6820 BURNS STREET, A2",535000,6/15/20
FRESH MEADOWS,67-16 183RD STREET,900000,6/15/20
FRESH MEADOWS,73-14 186TH STREET,1260880,6/15/20
HAMMELS,335 BEACH 86 STREET,435000,6/15/20
HOWARD BEACH,161-08 86TH STREET,880000,6/15/20
JACKSON HEIGHTS,25-60 83RD STREET,700000,6/15/20
JACKSON HEIGHTS,"72-15 37TH AVENUE, 6H",427000,6/15/20
JACKSON HEIGHTS,"88-09 35TH AVENUE, 5M",300000,6/15/20
JAMAICA HILLS,158-01 84 DRIVE,717600,6/15/20
JAMAICA HILLS,83-34 164TH PLACE,800000,6/15/20
LONG ISLAND CITY,"4-74 48TH AVENUE, 37F",680000,6/15/20
LONG ISLAND CITY,"4-74 48TH AVE, 26L",630000,6/15/20
LONG ISLAND CITY,"5-33 48TH AVENUE, 4B",1180000,6/15/20
LONG ISLAND CITY,"2717 42ND ROAD, 16D",1040000,6/15/20
MASPETH,61-46 56TH DRIVE,979000,6/15/20
MIDDLE VILLAGE,60-64 74TH STREET,810000,6/15/20
OZONE PARK,137-40 81ST STREET,995000,6/15/20
QUEENS VILLAGE,89-26 LYMAN STREET,615000,6/15/20
QUEENS VILLAGE,22319 MURDOCK AVE,530000,6/15/20
RICHMOND HILL,132-06 ATLANTIC AVENUE,683500,6/15/20
ROCKAWAY PARK,"121-16 OCEAN PROMENADE, 2B",255000,6/15/20
ROSEDALE,243-20 132 AVE,557500,6/15/20
ROSEDALE,262-20 HUNGRY HARBOR RD,630000,6/15/20
ROSEDALE,247-11 FRANCIS LEWIS BLVD,4450000,6/15/20
SPRINGFIELD GARDENS,167-25 142ND AVENUE,685000,6/15/20
WHITESTONE,1-14 PARSONS BOULEVARD,935000,6/15/20
WHITESTONE,154-36 20TH ROAD,1665000,6/15/20
BAYSIDE,50-27 201ST STREET,710000,6/16/20
BAYSIDE,204-42 45TH ROAD,1261612,6/16/20
BAYSIDE,"17-29 UTOPIA PARKWAY, 2-193",330000,6/16/20
BAYSIDE,"19-28 202ND STREET, 1-75",320000,6/16/20
BAYSIDE,"46-26 215 PLACE, 1D",217000,6/16/20
COLLEGE POINT,"5-20 115TH STREET, 520F",590000,6/16/20
COLLEGE POINT,22-26 129TH STREET,3925000,6/16/20
EAST ELMHURST,106-21 DITMARS BOULEVARD,1185000,6/16/20
FLUSHING-NORTH,42-24 159TH STREET,1150000,6/16/20
FLUSHING-NORTH,150-22 59TH AVENUE,940000,6/16/20
FLUSHING-NORTH,"140-39 34TH AVENUE, 5U",260000,6/16/20
FLUSHING-NORTH,"140-33 34TH AVENUE, 5H",332000,6/16/20
FLUSHING-NORTH,"42-55 COLDEN STREET, 12A",290000,6/16/20
FLUSHING-SOUTH,141-35 73RD TERRACE,1125000,6/16/20
FLUSHING-SOUTH,"141-15 78 ROAD, 1P",286844,6/16/20
FOREST HILLS,"66-36 YELLOWSTONE BLVD, 24F",665000,6/16/20
FOREST HILLS,"67-12 YELLOWSTONE BLVD., F-18",568000,6/16/20
FOREST HILLS,"67-40 YELLOWSTONE BLVD, 7M",225000,6/16/20
FOREST HILLS,"108-37 71ST AVENUE, 5A",425000,6/16/20
FRESH MEADOWS,182-01 69TH AVE,890000,6/16/20
FRESH MEADOWS,6901 198TH STREET,830000,6/16/20
GLEN OAKS,"74-10 255 STREET, GV63G",352000,6/16/20
GLENDALE,77-29 76TH STREET,657000,6/16/20
HOLLISWOOD,193-27 FOOTHILL AVENUE,940000,6/16/20
JACKSON HEIGHTS,37-55 88 STREET,1450000,6/16/20
JAMAICA ESTATES,18457 ABERDEEN,2675000,6/16/20
JAMAICA ESTATES,"175-06 DEVONSHIRE ROAD, 6C",260000,6/16/20
KEW GARDENS,"83-74 TALBOT STREET, 2F",238290,6/16/20
MIDDLE VILLAGE,62-33 82ND PLACE,880000,6/16/20
OAKLAND GARDENS,221-04 KINGSBURY AVENUE,10,6/16/20
OAKLAND GARDENS,"68-75 BELL BLVD, UPPER",230000,6/16/20
QUEENS VILLAGE,223-26 110TH AVENUE,655000,6/16/20
QUEENS VILLAGE,N/A BRINKERHOFF AVENUE,655000,6/16/20
RICHMOND HILL,104-28 92ND AVE,660000,6/16/20
SOUTH JAMAICA,111-47 146TH ST,605000,6/16/20
ST. ALBANS,112-36 178TH STREET,10,6/16/20
ST. ALBANS,112-38 205TH STREET,315000,6/16/20
ST. ALBANS,114-32 209TH STREET,555000,6/16/20
ST. ALBANS,118-15 204TH STREET,25000,6/16/20
ST. ALBANS,118-49 MONTAUK STREET,2550000,6/16/20
SUNNYSIDE,"4310 44TH STREET, 6F",403484,6/16/20
WHITESTONE,16-50 FRANCIS LEWIS BOULEVARD,1230000,6/16/20
ASTORIA,21-36 28TH STREET,5000,6/17/20
ASTORIA,"25-34 CRESCENT STREET, 4G",475000,6/17/20
BAYSIDE,28-11 202ND STREET,725000,6/17/20
BAYSIDE,210-05 36TH AVENUE,1765969,6/17/20
BAYSIDE,212-18 39TH AVENUE,1300000,6/17/20
BELLEROSE,81-20 252ND STREET,1150000,6/17/20
BREEZY POINT,"5 EAST MARKET STREET, 527",515000,6/17/20
BREEZY POINT,"145 OCEAN AVENUE, 1117",550000,6/17/20
ELMHURST,"45-16 83RD STREET, E-5H",575311,6/17/20
ELMHURST,"81-18 QUEENS BOULEVARD, 5C",730000,6/17/20
FLUSHING-NORTH,57-15 161ST STREET,1300000,6/17/20
FLUSHING-SOUTH,160-16 76TH AVENUE,57668,6/17/20
FLUSHING-SOUTH,"78-42 MAIN STREET, 3K",266000,6/17/20
FOREST HILLS,100-19 ASCAN AVENUE,1750000,6/17/20
HOLLIS,10415 188TH STREET,386000,6/17/20
JACKSON HEIGHTS,25-43 87TH STREET,835000,6/17/20
JACKSON HEIGHTS,"22-10 80TH STREET, 93B",405000,6/17/20
JAMAICA ESTATES,"87-46 CHELSEA STREET, 6H",155000,6/17/20
KEW GARDENS,"118-18 UNION TURNPIKE, 2J",165000,6/17/20
LAURELTON,130-52 222ND STREET,554000,6/17/20
LONG ISLAND CITY,"45-07 COURT SQUARE, 3B",832528,6/17/20
OZONE PARK,109-25 110TH STREET,559000,6/17/20
OZONE PARK,85-16 95TH AVENUE,275500,6/17/20
QUEENS VILLAGE,222-28 EDMORE AVENUE,643750,6/17/20
REGO PARK,"61-45 98TH STREET, 4K",430000,6/17/20
RICHMOND HILL,108-11 85TH AVENUE,530000,6/17/20
SO. JAMAICA-BAISLEY PARK,116-17 166TH STREET,647000,6/17/20
SOUTH JAMAICA,11031 153RD STREET\,465000,6/17/20
SOUTH OZONE PARK,114-50 132ND STREET,505000,6/17/20
SPRINGFIELD GARDENS,134-45 155TH STREET,459900,6/17/20
ST. ALBANS,194-46 115 AVENUE,680000,6/17/20
ST. ALBANS,115-23 210TH STREET,350000,6/17/20
WHITESTONE,150-23 18TH AVENUE,888000,6/17/20
WHITESTONE,"151-05 CROSS ISLAND PARKWAY, 3G",359000,6/17/20
BAYSIDE,"220-55 46TH AVENUE, 15G",450000,6/18/20
BELLEROSE,23716 EDMORE AVENUE,633450,6/18/20
FAR ROCKAWAY,304 SEAGIRT AVENUE,675000,6/18/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 5E",809714,6/18/20
FLUSHING-NORTH,"4128 150TH STREET, 2A",680000,6/18/20
FLUSHING-NORTH,"144-56 ROOSEVELT AVENUE, 6D",355914,6/18/20
FLUSHING-SOUTH,141-43 71 ROAD,700000,6/18/20
FLUSHING-SOUTH,"150-30 71ST AVENUE, 3F",230000,6/18/20
FOREST HILLS,"113-14 72ND ROAD, 2A",560000,6/18/20
GLEN OAKS,"251-03 71ST ROAD, 36B",317000,6/18/20
GLEN OAKS,"245-34 77TH CRESCENT, 5F6-1",242600,6/18/20
HILLCREST,"147-57 VILLAGE ROAD, 42B",395000,6/18/20
HOWARD BEACH,"90-32 153RD AVENUE, 30",275000,6/18/20
KEW GARDENS,"118-18 UNION TURNPIKE, 14J",195000,6/18/20
KEW GARDENS,"83-40 AUSTIN STREET, 2H",341000,6/18/20
LAURELTON,130-54 224TH STREET,610000,6/18/20
LONG ISLAND CITY,"42-14 CRESCENT ST, 6C",448000,6/18/20
LONG ISLAND CITY,"2717 42ND ROAD, 4C",921516,6/18/20
OAKLAND GARDENS,64-06 233RD STREET,850000,6/18/20
OZONE PARK,84-23 SUTTER AVENUE,390000,6/18/20
OZONE PARK,89-15 ROCKAWAY BOULEVARD,1425000,6/18/20
REGO PARK,99-74 65TH ROAD,10,6/18/20
REGO PARK,"99-41 64 AVENUE, E9",305000,6/18/20
RICHMOND HILL,101-40 126 STREET,580000,6/18/20
RICHMOND HILL,107-18 101ST AVENUE,750000,6/18/20
SPRINGFIELD GARDENS,126-15 180TH ST,750000,6/18/20
ST. ALBANS,191-23 109TH ROAD,388500,6/18/20
SUNNYSIDE,"48-35 43RD STREET, 4E",330000,6/18/20
SUNNYSIDE,"48-02 43RD ST, 5B",385000,6/18/20
WHITESTONE,147-19 11TH AVENUE,1135000,6/18/20
WHITESTONE,150-43 21ST AVENUE,875695,6/18/20
WOODSIDE,"39-30 52ND STREET, 2D",445000,6/18/20
BAYSIDE,200-22 45TH DRIVE,750000,6/19/20
BAYSIDE,4514 215 PL,1350000,6/19/20
BAYSIDE,"46-30 215TH PLACE, 3C",287000,6/19/20
BROAD CHANNEL,20 WEST 16TH ROAD,80000,6/19/20
COLLEGE POINT,"25-48 120TH STREET, 2G",598888,6/19/20
CORONA,45-03 JUNCTION BOULEVARD,10,6/19/20
DOUGLASTON,65-31 247TH STREET,870000,6/19/20
EAST ELMHURST,101-10 27 AVE,518000,6/19/20
FLUSHING-NORTH,47-49 189TH STREET,925000,6/19/20
FLUSHING-NORTH,156-12 SANFORD AVENUE,1488000,6/19/20
FLUSHING-NORTH,"143-36 BARCLAY AVENUE, 1E",200000,6/19/20
FLUSHING-NORTH,"134-37 35TH AVENUE, 10E",824783,6/19/20
FLUSHING-NORTH,"139-87 35TH AVENUE, 4B",600000,6/19/20
FLUSHING-NORTH,"133-17 SANFORD AVENUE, 2H",277723,6/19/20
FLUSHING-NORTH,"133-17 SANFORD AVENUE, 3H",282793,6/19/20
FLUSHING-NORTH,"137-10 FRANKLIN AVENUE, 414",686000,6/19/20
FLUSHING-SOUTH,61-37 166TH STREET,1600000,6/19/20
FOREST HILLS,"68-10 108TH STREET, 4B",349000,6/19/20
FOREST HILLS,"112-50 78TH AVENUE, 5B",263000,6/19/20
GLEN OAKS,"261-63 LANGSTON AVENUE, 125A9",255000,6/19/20
HAMMELS,2-11 BEACH 90 STREET,945000,6/19/20
HAMMELS,2-13 BEACH 90 STREET,945000,6/19/20
HOLLISWOOD,197-10 FOOTHILL AVENUE,1190000,6/19/20
JACKSON HEIGHTS,33-11 86TH STREET,1150000,6/19/20
JACKSON HEIGHTS,"86-11 34TH AVENUE, 5P",350000,6/19/20
LAURELTON,139-35 231ST STREET,547499,6/19/20
LITTLE NECK,19 VAN NOSTRAND COURT,830000,6/19/20
LONG ISLAND CITY,"5-33 48TH AVENUE, 2E",1920000,6/19/20
LONG ISLAND CITY,"5-21 51ST AVENUE, 4H",610000,6/19/20
LONG ISLAND CITY,"45-07 COURT SQUARE, 7C",890000,6/19/20
LONG ISLAND CITY,"45-07 COURT SQUARE, S3",890000,6/19/20
OAKLAND GARDENS,"219-65 67TH AVENUE, 39",695000,6/19/20
OAKLAND GARDENS,"73-11 BELL BOULEVARD, 5C",199888,6/19/20
OAKLAND GARDENS,"219-41 67TH AVENUE, 40",695000,6/19/20
OZONE PARK,95-06 LINDEN BOULEVARD,560000,6/19/20
OZONE PARK,137-02 CROSS BAY BOULEVARD,1150000,6/19/20
REGO PARK,"65-65 WETHEROLE STREET, 4J",290000,6/19/20
REGO PARK,"95-08 65TH ROAD, 4C",605000,6/19/20
REGO PARK,"92-29 QUEENS BOULEVARD, P74",62000,6/19/20
REGO PARK,"92-29 QUEENS BOULEVARD, P75",62000,6/19/20
RICHMOND HILL,97-35 103RD STREET,627000,6/19/20
ROSEDALE,240-07 128TH ROAD,280000,6/19/20
SO. JAMAICA-BAISLEY PARK,160-52 121ST AVENUE,975000,6/19/20
SOUTH OZONE PARK,119-13 LINDEN BOULEVARD,255000,6/19/20
SPRINGFIELD GARDENS,120-25 197 STREET,869000,6/19/20
ST. ALBANS,109-80 201ST STREET,491000,6/19/20
WHITESTONE,150-29 14TH AVENUE,1335000,6/19/20
FOREST HILLS,"67-66 108TH STREET, D32",10,6/21/20
ARVERNE,424 BEACH 65 STREET,299000,6/22/20
BAYSIDE,47-01 213TH STREET,1100000,6/22/20
BAYSIDE,"1 BAY CLUB DRIVE, 18O",775000,6/22/20
BELLEROSE,89-42 238TH STREET,592000,6/22/20
COLLEGE POINT,"3-12 ENDEAVOR PLACE, 149",720000,6/22/20
COLLEGE POINT,"22-30 COLLEGE POINT BLVD, 2B",501930,6/22/20
COLLEGE POINT,"22-30 COLLEGE POINT BLVD, 3C",481650,6/22/20
COLLEGE POINT,"22-30 COLLEGE POINT BLVD, 3G",580403,6/22/20
COLLEGE POINT,"3-12 ENDEAVOR PLACE, G64",720000,6/22/20
COLLEGE POINT,"22-30 COLLEGE POINT BLVD, P11",580403,6/22/20
FAR ROCKAWAY,1454 EGMONT PLACE,40000,6/22/20
FAR ROCKAWAY,556 BRIAR PLACE,645000,6/22/20
FLORAL PARK,84-30 260TH STREET,525000,6/22/20
FLUSHING-NORTH,45-77 157TH STREET,920000,6/22/20
FLUSHING-NORTH,"35-08 146TH STREET, 12B",753505,6/22/20
FLUSHING-SOUTH,15349 78TH RD,700000,6/22/20
FLUSHING-SOUTH,69-36 173RD STREET,850000,6/22/20
FLUSHING-SOUTH,"69-07 150TH STREET, 321A",245000,6/22/20
FOREST HILLS,108-15 64TH ROAD,1180000,6/22/20
FOREST HILLS,6909 ALDERTON STREET,845000,6/22/20
HILLCREST,166-12 81ST AVENUE,1166915,6/22/20
HOWARD BEACH,90-10 157TH AVENUE,765000,6/22/20
HOWARD BEACH,83-12 159 AVENUE,675000,6/22/20
JACKSON HEIGHTS,21-47 74TH STREET,950000,6/22/20
LAURELTON,134-37 229TH STREET,532000,6/22/20
LAURELTON,143-21 222ND STREET,855000,6/22/20
LITTLE NECK,"5824 251 STREET, 1-207",277000,6/22/20
LONG ISLAND CITY,"11-02 49TH AVENUE, 8M",825000,6/22/20
OAKLAND GARDENS,"65-50B 224TH STREET, B",320000,6/22/20
OZONE PARK,106-51 95TH STREET,919000,6/22/20
REGO PARK,"99-45 67TH ROAD, 401",230000,6/22/20
RIDGEWOOD,60-27 ST. FELIX AVENUE,750000,6/22/20
SO. JAMAICA-BAISLEY PARK,115-19 159 STREET,85000,6/22/20
SOUTH OZONE PARK,130-18 116TH STREET,670000,6/22/20
SPRINGFIELD GARDENS,146-22 GUY R. BREWER BLVD,500000,6/22/20
ST. ALBANS,111-16 201 STREET,660000,6/22/20
ST. ALBANS,113-29 204TH STREET,510000,6/22/20
ST. ALBANS,191-47 115TH AVENUE,710000,6/22/20
ST. ALBANS,114-44 208TH STREET,549900,6/22/20
ST. ALBANS,118-47 196TH STREET,865000,6/22/20
WOODHAVEN,91-34 96TH STREET,400000,6/22/20
WOODSIDE,"4131 51ST STREET, 5F",390000,6/22/20
ARVERNE,336 BEACH 41ST STREET,360000,6/23/20
BAYSIDE,29-19 202ND STREET,815000,6/23/20
BAYSIDE,204-38 45TH ROAD,1293178,6/23/20
BAYSIDE,"18-15 215 STREET, 6S",415000,6/23/20
